company_name,business_type,address,city,phone,email,website,gbp_url,google_rating,review_count,years_in_business,employee_count,categories,facebook,instagram,linkedin,recent_reviews,growth_signals,tech_stack,place_id,icp_score,date_collected,qualification_signals,twitter,data_source,search_location
Brand Tiger Pest Control,pest control,"300 4th St E, St Paul, MN 55101",,+1612-269-4611,,https://brandtigerpest.com,https://www.google.com/maps/place/?q=place_id:ChIJlf3-N6_V94cRcI9aZQsr0wk,5.0,19.0,,,,,,,,,,,55.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Pest prevention LLC,pest control,,,+1763-898-2533,,https://www.pestprevention.info,https://www.google.com/maps/place/?q=place_id:ChIJ32AgvjL0higRPssY2HGSpZk,5.0,16.0,,,,,,,,,,,55.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Be There Pest Control,pest control,"151 Silver Lake Rd NW #203, New Brighton, MN 55112",,+1612-429-5353,,https://www.be-there4you.com,https://www.google.com/maps/place/?q=place_id:ChIJvTXsQSZfs1IRQJ2EqFVph7Q,4.6,43.0,,,,,,,,,,,65.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Enviro Care Pest Management Co,pest control,"2139 Highland Pl, Columbia Heights, MN 55421",,+1612-363-7638,,https://envirocarepestmanagementco.com,https://www.google.com/maps/place/?q=place_id:ChIJq6qqqt4l9ocRSvblj0NsalI,5.0,1.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Orkin,pest control,"1861 Buerkle Rd, White Bear Lake, MN 55110",,+1763-447-4629,,https://www.orkin.com,https://www.google.com/maps/place/?q=place_id:ChIJ91dQalzXslIR-sGj3SWpP50,4.7,374.0,,,,,,,,,,,85.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Twin cities pest,pest control,"561 Gramsie Rd, Shoreview, MN 55126",,+1651-288-7378,,https://twincitiespest.com,https://www.google.com/maps/place/?q=place_id:ChIJiym4r5Ips1IRAxKrTP53RH8,5.0,4.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Minneapolis Pest Control,pest control,"3109 W 50th St, Minneapolis, MN 55410",,+1612-712-7350,,,https://www.google.com/maps/place/?q=place_id:ChIJrRWm0t8m9ocROmhq4Amj4zY,,0.0,,,,,,,,,,,0.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Bear Pest Control,pest control,"4525 White Bear Pkwy Suite 230, White Bear Lake, MN 55110",,+1651-888-2212,,https://www.bearpestcontrol.com,https://www.google.com/maps/place/?q=place_id:ChIJqU5Qy-nQslIRLPYS5_bLQyY,4.7,35.0,,,,,,,,,,,65.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Arrow Pest Control LLC,pest control,"450 11th Ave S, South St Paul, MN 55075",,+1612-272-6500,,https://arrowpestcontrolmn.com,https://www.google.com/maps/place/?q=place_id:ChIJheTnBYAn9ocRHXO1JfN8On0,4.8,63.0,,,,,,,,,,,75.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Laughlin's Pest Control,pest control,"1547 Livingston Ave # 103, West St Paul, MN 55118",,+1651-646-6131,,https://www.pestandcrittercontrol.com,https://www.google.com/maps/place/?q=place_id:ChIJw-LG36oss1IR--TjONApdao,4.1,29.0,,,,,,,,,,,55.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Mosquito Inc,pest control,"801 SE 9th St Suite 2, Minneapolis, MN 55414",,+1612-374-4013,,,https://www.google.com/maps/place/?q=place_id:ChIJb0En950n9ocRJDVDw7jFk5A,,0.0,,,,,,,,,,,0.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Wild Be Gone Removal & Restoration,pest control,,,+1612-297-4986,,https://www.wildbegone.com,https://www.google.com/maps/place/?q=place_id:ChIJudTtX-RJ2oYRteVLv934jCs,5.0,12.0,,,,,,,,,,,55.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Natures Solutions LLC,pest control,,,+1612-505-0257,,,https://www.google.com/maps/place/?q=place_id:ChIJVyJjEiPsmSQR4oTLd486684,,0.0,,,,,,,,,,,0.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
North Central Mosquito Association,pest control,"2099 University Ave W, St Paul, MN 55104",,+1651-204-8846,,,https://www.google.com/maps/place/?q=place_id:ChIJB0KR0q0ss1IRQ9mwp44XVr4,,0.0,,,,,,,,,,,0.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
ThermalPro,pest control,,,+1763-318-4820,,https://www.thermal-pro.com,https://www.google.com/maps/place/?q=place_id:ChIJn8NgURovs1IRKPRxfwZFSPI,4.8,120.0,,,,,,,,,,,85.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Xpress Bed Bug Exterminator,pest control,"319 Ramsey St, St Paul, MN 55102",,+1954-608-3087,,,https://www.google.com/maps/place/?q=place_id:ChIJMyYjINAr9ocRdlpWla78xX0,,0.0,,,,,,,,,,,0.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
"ABBA Complete Pest Control, LLC",pest control,,,+1763-477-1838,,https://www.abbabestpest.com,https://www.google.com/maps/place/?q=place_id:ChIJq1muDtM2s1IRXtHnqQmWBd0,4.9,16.0,,,,,,,,,,,55.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Ezer Pest Control,pest control,,,+1612-246-6289,,https://ezerpestmn.com,https://www.google.com/maps/place/?q=place_id:ChIJ35IRkQbV94cRACdDjYnBQEQ,4.9,23.0,,,,,,,,,,,55.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
SERVPRO of Downtown Minneapolis/Team Clemente,pest control,"1770 Hennepin Ave B1, Minneapolis, MN 55403",,+1651-564-9277,,https://www.servpro.com,https://www.google.com/maps/place/?q=place_id:ChIJ5ylnnIkzs1IR9dFz1hgDfxY,5.0,78.0,,,,,,,,,,,75.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Guardian Pest Solutions,pest control,,,+1612-378-1966,,https://guardian-online.com,https://www.google.com/maps/place/?q=place_id:ChIJORgkX7cqs1IRX2HLcbl3tZA,4.2,5.0,,,,,,,,,,,40.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Animal Damage Control MN,pest control,,,+1612-618-1679,,https://animaldamagemn.com,https://www.google.com/maps/place/?q=place_id:ChIJf-t53BYYESQRg79twm5F83k,5.0,6.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
capital pests,pest control,,,+1612-384-1995,,https://www.capitalpests.com,https://www.google.com/maps/place/?q=place_id:ChIJuciOUK8rs1IRFbtIDTI2VoM,5.0,4.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
"Lake Area Mosquito and Tick Control, LLC",pest control,,,+1651-384-5008,,,https://www.google.com/maps/place/?q=place_id:ChIJe_n8uCN5CKERkIVN3AmNHaE,5.0,5.0,,,,,,,,,,,35.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
"Warner's Outdoor Solutions, Inc.",pest control,"6625 Bailey Rd, Woodbury, MN 55129",,+1651-735-2100,,https://www.warnersoutdoorsolutions.com,https://www.google.com/maps/place/?q=place_id:ChIJywiLDSzX94cRdsYfBvhrowA,4.5,247.0,,,,,,,,,,,85.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Americas Best Property Inspection,pest control,,,+1612-267-0335,,,https://www.google.com/maps/place/?q=place_id:ChIJTQzYmyox9ocRPs-UTH2v-wk,,0.0,,,,,,,,,,,0.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Protoss Pest Control,pest control,,,+1612-726-1740,,,https://www.google.com/maps/place/?q=place_id:ChIJ__5lXxGlgUQR0KxOHnXQYzA,,0.0,,,,,,,,,,,0.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Junie's Pest Control,pest control,,,+1763-427-7387,,https://www.pestcontrolramseymn.com,https://www.google.com/maps/place/?q=place_id:ChIJ4b2-0EHRslIR2Ee3JZtlO8s,4.2,15.0,,,,,,,,,,,45.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Defender Pest Control,pest control,,,+1651-485-9983,,,https://www.google.com/maps/place/?q=place_id:ChIJPZDh6jfVslIRVEv_Dz8GLsw,3.7,12.0,,,,,,,,,,,20.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
JC Skeeter Beaters,pest control,,,+1952-944-9040,,https://jc-skeeterbeaters.com,https://www.google.com/maps/place/?q=place_id:ChIJYT4c6baCzooRoDwuOKJ5BOg,5.0,1.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Masloski Pest Services,pest control,,,+1715-338-8223,,https://www.masloskipestservices.com,https://www.google.com/maps/place/?q=place_id:ChIJd7TstLAr9ocRl47gMQtb6jY,,0.0,,,,,,,,,,,15.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Oakridge Wildlife Control,pest control,,,+1763-633-3000,,https://oakridgewildlifecontrolmn.com,https://www.google.com/maps/place/?q=place_id:ChIJcwdX2W87s1IRfBCvNACMNQw,4.4,5.0,,,,,,,,,,,40.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Trutech Wildlife Service,pest control,,,+1612-440-2311,,https://www.trutechinc.com,https://www.google.com/maps/place/?q=place_id:ChIJK3gUKpUzs1IRxRwzbnPsoL8,3.3,12.0,,,,,,,,,,,25.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
"Mosquito Authority - Twin Cities, MN",pest control,,,+1763-250-9626,,https://www.mosquito-authority.com,https://www.google.com/maps/place/?q=place_id:ChIJgbMMry8rs1IRTh5sTk9_FMI,,0.0,,,,,,,,,,,15.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Willway Solutions,pest control,,,+1708-530-8686,,,https://www.google.com/maps/place/?q=place_id:ChIJqVb_dcmbVqIRB5X-43et6OY,,0.0,,,,,,,,,,,0.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
Adam's Pest Control,pest control,"2900 Eagle Blf Cir #120, Medina, MN 55340",,+1763-478-9810,,https://adamspestcontrol.com,https://www.google.com/maps/place/?q=place_id:ChIJQQtgO_BOs1IRvU41feKeD6A,4.4,629.0,,,,,,,,,,,75.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Bat Free Batproofing Plymouth Minnesota,pest control,"805 Pineview Ln N, Plymouth, MN 55441",,+1612-323-5313,,https://batfree.net,https://www.google.com/maps/place/?q=place_id:ChIJKfjVbYxbtVIRsYCJYAFf9jQ,4.8,64.0,,,,,,,,,,,75.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Kingdom Pest Control & Services LLC,pest control,"7724 Chowen Ave N, Brooklyn Park, MN 55443",,+1651-734-5055,,https://kingdompestcontrolllc.godaddysites.com,https://www.google.com/maps/place/?q=place_id:ChIJNUg5TBabXUkRvSixGj5qZg0,5.0,14.0,,,,,,,,,,,55.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
EcoShield Pest Solutions,pest control,"8467 Xerxes Ave N, Minneapolis, MN 55444",,+1763-310-1337,,https://www.ecoshieldpest.com,https://www.google.com/maps/place/?q=place_id:ChIJNUo0QtI7s1IRljdgSzBxhBc,4.8,1253.0,,,,,,,,,,,85.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
MGK Insect Control Solutions,pest control,"7325 Aspen Ln N, Minneapolis, MN 55428",,+1763-544-0341,,https://www.mgk.com,https://www.google.com/maps/place/?q=place_id:ChIJt755HKk1s1IRuO2gqOHvyug,4.7,21.0,,,,,,,,,,,55.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Wildlife Management Services,pest control,"7441 Jolly Ln, Brooklyn Park, MN 55428",,+1763-220-3134,,https://www.wmsmn.com,https://www.google.com/maps/place/?q=place_id:ChIJdYMiXGg3s1IRZbkIFHDCSlw,4.6,445.0,,,,,,,,,,,85.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
GhostBuggers,pest control,,,+1952-200-0750,,https://www.ghostbuggers.com,https://www.google.com/maps/place/?q=place_id:ChIJkYP838VOBA4RG6kuIFwRNO8,5.0,8.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
London Fog,pest control,"505 Brimhall Ave, Long Lake, MN 55356",,+1952-473-5366,,https://www.londonfoggers.com,https://www.google.com/maps/place/?q=place_id:ChIJ6-M-R4RNs1IRdNuX1N0dfgA,4.6,7.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Preferred Wildlife Solutions,pest control,,,+1763-238-6248,,https://www.preferredwildlifesolutions.com,https://www.google.com/maps/place/?q=place_id:ChIJSWDSuipPs1IRj9acscHrySY,5.0,28.0,,,,,,,,,,,65.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Skedaddle Humane Wildlife Control,pest control,,,+1952-460-2680,,https://www.skedaddlewildlife.com,https://www.google.com/maps/place/?q=place_id:ChIJmzDzPVhfVI8Rmb9tybj2Q1A,5.0,107.0,,,,,,,,,,,85.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Petersen Pest Solutions,pest control,,,+1612-261-6868,,,https://www.google.com/maps/place/?q=place_id:ChIJzbe1jpR2P0sRg3gCulsD8Ss,,0.0,,,,,,,,,,,0.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Best Wildlife Solutions,pest control,,,+1763-951-9942,,https://bestwildlifesolutions.com,https://www.google.com/maps/place/?q=place_id:ChIJ96payrLXbSQRFL_sPjuP7UE,5.0,154.0,,,,,,,,,,,85.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
MinneMosquito LLC,pest control,,,+1612-460-1453,,https://www.minnemosquito.com,https://www.google.com/maps/place/?q=place_id:ChIJd2Z4noOfnAMRv_XAtNzMEic,5.0,1.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Grainger Industrial Supply,pest control,"2450 Annapolis Ln N, Plymouth, MN 55441",,+1800-472-4643,,https://www.grainger.com,https://www.google.com/maps/place/?q=place_id:ChIJw5Zz4zhKs1IRoGehHXD2Wg8,4.4,74.0,,,,,,,,,,,65.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Minnesota Drone Spray,pest control,,,+1612-268-4111,,https://www.minnesotadronespray.com,https://www.google.com/maps/place/?q=place_id:ChIJtyu2fHDyHa0R3yZjk8nqauM,5.0,1.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Plymouth,Minnesota,United States"
Moxie Pest Control,pest control,"7680 Executive Dr #7680, Eden Prairie, MN 55344",,+1612-474-2288,,https://moxieservices.com,https://www.google.com/maps/place/?q=place_id:ChIJOb0u_K4ts1IRF_P5SMxNhB4,4.4,2791.0,,,,,,,,,,,75.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Spidexx Pest Control - Minnesota,pest control,"8904 Wentworth Ave S, Bloomington, MN 55420",,+1952-333-8813,,https://www.spidexx.com,https://www.google.com/maps/place/?q=place_id:ChIJc4ASE8sf9ocRyA0L-AGW2RA,4.7,1676.0,,,,,,,,,,,85.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Diversified Spraying,pest control,"6209 Eden Prairie Rd, Eden Prairie, MN 55346",,+1952-479-7628,,https://www.diversifiedspraying.com,https://www.google.com/maps/place/?q=place_id:ChIJO3CAusIe9ocRLe5jAQpofC4,4.6,10.0,,,,,,,,,,,55.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Abra Kadabra Environmental Services,pest control,"1 Grathwol Ln Suite 1, Excelsior, MN 55331",,+1763-537-0330,,https://www.abrakadabraenvironmental.com,https://www.google.com/maps/place/?q=place_id:ChIJh39XLq0d9ocRlxErFDSREm4,4.9,173.0,,,,,,,,,,,85.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Francis Animal And Pest Control,pest control,"150 Pioneer Trail, Chaska, MN 55318",,+1866-838-2868,,https://www.fallscreekservices.com,https://www.google.com/maps/place/?q=place_id:ChIJX_8MKyAF9ocRO5ATMTHzSfg,5.0,9.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Mosquito Ranger,pest control,"6279 Bury Dr, Eden Prairie, MN 55346",,+1952-405-2430,,https://www.mosquitoranger.com,https://www.google.com/maps/place/?q=place_id:ChIJsaz8_yIf9ocRGsKDXu7qm7U,5.0,1.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Westside Pest Solutions,pest control,"7201 W 78th St, Minneapolis, MN 55439",,+1952-888-4060,,https://www.wspest.com,https://www.google.com/maps/place/?q=place_id:ChIJVVVVVXEl9ocRN0ZvuBvKdgs,4.0,4.0,,,,,,,,,,,40.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Varment Guard Wildlife Services,pest control,"7360 Ohms Ln, Edina, MN 55439",,+1952-592-9457,,https://varmentguard.com,https://www.google.com/maps/place/?q=place_id:ChIJwyl6oJ8j9ocRr_sFG7PQ_6U,4.8,237.0,,,,,,,,,,,85.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Professional Wildlife Services Inc,pest control,"10428 Shelter Grove, Eden Prairie, MN 55347",,+1612-601-0033,,https://www.prowildlifeservices.com,https://www.google.com/maps/place/?q=place_id:ChIJE01ovsoj9ocRgNL4BxOQ100,4.7,59.0,,,,,,,,,,,75.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
North Star State Termite Experts,pest control,"8000-8500 Normandale Lake Blvd #300, Bloomington, MN 55437",,+1651-615-0539,,https://www.termite-minnesota.com,https://www.google.com/maps/place/?q=place_id:ChIJZ2e9Fasj9ocRvW1qiwvwGhk,,0.0,,,,,,,,,,,15.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
BEAST Wildlife Solutions,pest control,"9555 James Ave S suite 220, Bloomington, MN 55431",,+1952-234-3479,,https://beastwildlife.com,https://www.google.com/maps/place/?q=place_id:ChIJP0oQUskn9ocReLNfDz4qNiU,4.8,129.0,,,,,,,,,,,85.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Bugtech,pest control,"11975 Portland Ave Ste. 122, Burnsville, MN 55337",,+1952-432-2221,,https://www.bugtech.com,https://www.google.com/maps/place/?q=place_id:ChIJTQzYmyox9ocRpFlgK8_Lvkw,4.0,21.0,,,,,,,,,,,45.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
MN Amigos LLC,pest control,,,+1612-460-5591,,https://www.mnamigos.com,https://www.google.com/maps/place/?q=place_id:ChIJ0QZ9MN7sJUwRfOk6bE35d_E,5.0,2.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Ed's Buckthorn Control,pest control,"14702 Excelsior Blvd #1245, Minnetonka, MN 55345",,+1612-564-5771,,https://edsbuckthorncontrol.com,https://www.google.com/maps/place/?q=place_id:ChIJqaqAxNEf9ocR4HY0w5TjatQ,5.0,22.0,,,,,,,,,,,55.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Mosquito Joe of Shakopee,pest control,,,+1952-243-3703,,https://mosquitojoe.com,https://www.google.com/maps/place/?q=place_id:ChIJa0FxxVaTDUURKtQ-Y2BRVhM,5.0,16.0,,,,,,,,,,,55.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Bat Busters,pest control,,,+1952-260-0493,,,https://www.google.com/maps/place/?q=place_id:ChIJL5UrJKYE9ocRgPiiJg2GjhE,5.0,1.0,,,,,,,,,,,35.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
"RemTech, Inc. Pest Protection",pest control,,,+1651-600-9983,,https://www.remtechmn.com,https://www.google.com/maps/place/?q=place_id:ChIJq1oG0m8x9ocR5iB7E7yXlyI,4.8,45.0,,,,,,,,,,,65.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Ground Zero Commercial Inspections,pest control,"9101 River Rock Dr N, Chanhassen, MN 55317",,+1920-872-0522,,https://groundzeroinspections.com,https://www.google.com/maps/place/?q=place_id:ChIJiW6IYU8b9ocRwGJUbpUPlPc,5.0,4.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Americas Best Construction & Remodeling,pest control,"10303 Lyndale Ave S, Bloomington, MN 55420",,+1952-884-1656,,https://americasbestmn.com,https://www.google.com/maps/place/?q=place_id:ChIJiY-I2zQl9ocRPO7T4_KuHyA,,0.0,,,,,,,,,,,15.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Mosquito Chick,pest control,,,+1952-855-6414,,https://www.mosquitochick.com,https://www.google.com/maps/place/?q=place_id:ChIJ8xBNc2GgsYERkXxPR_TkeYA,,0.0,,,,,,,,,,,15.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Mosquito Hero,pest control,,,+1651-237-2374,,https://mosquitohero.com,https://www.google.com/maps/place/?q=place_id:ChIJH14l-1c79ocRut8nQXRTO90,5.0,5.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Ivan's Bat Control & Removal,pest control,,,+1952-212-2500,,https://ivansbatcontrol.com,https://www.google.com/maps/place/?q=place_id:ChIJox2jEt359YcRf0dnlWdvZog,,0.0,,,,,,,,,,,15.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
A & A Pest Control Solutions,pest control,"Eagan, MN 55121",,+1612-296-6608,,,https://www.google.com/maps/place/?q=place_id:ChIJVVVVVUks9ocRDAJw8bDNMyo,,0.0,,,,,,,,,,,0.0,2025-10-12,,,DataForSEO Google Maps SERP,"Bloomington,Minnesota,United States"
Cloverleaf Pest Control,pest control,"303 21st St #211, Newport, MN 55055",,+1651-212-3208,,https://www.cloverleafpro.com,https://www.google.com/maps/place/?q=place_id:ChIJZxzvygkZ-IcRnHN9chpn7Zs,5.0,9.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Bloomington,Minnesota,United States"
Pest Control Eagan,pest control,,,+1651-240-6208,,https://www.pestcontroleagan.com,https://www.google.com/maps/place/?q=place_id:ChIJU1-B3BG4ci0R3WCsJquedg0,,0.0,,,,,,,,,,,15.0,2025-10-12,,,DataForSEO Google Maps SERP,"Bloomington,Minnesota,United States"
24/7 Locksmith R Us,locksmiths,,,+1651-706-9031,,https://247locksmithrus.net,https://www.google.com/maps/place/?q=place_id:ChIJ-Y-Owdg7s1IRWbIjC0HKIlw,4.7,344.0,,,,,,,,,,,85.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
MN Affordable Locksmith,locksmiths,,,+1612-403-2959,,,https://www.google.com/maps/place/?q=place_id:ChIJ2UUBB0Mzs1IRRYgB4gqnZSE,4.8,2323.0,,,,,,,,,,,70.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minneapolis,Minnesota,United States"
